tracking_number,ship_date,????,????id,???,???,???
{61290989800520967297},5/25/2020,6/28/2020 3:49,1714,5.7,5.7,5.7
{61290989800521023022},5/30/2020,6/28/2020 3:13,1712,7.66,7.66,7.23
{61290989800520677370},5/9/2020,5/25/2020 7:37,1631,5.7,5.7,5.75
{61290989800520643108},5/6/2020,5/29/2020 5:32,1649,5.61,5.61,5.61
{61290989800520676557},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.75
{61290989800520509787},4/24/2020,5/25/2020 7:29,1631,5.7,5.7,5.72
{61290989800520967464},5/25/2020,6/19/2020 2:29,1698,6.54,6.54,7.51
{61290989800520657907},5/7/2020,5/29/2020 5:35,1649,5.37,5.37,5.37
{61290989800521258332},6/15/2020,7/3/2020 5:53,1768,6.05,6.05,5.44
{61290989800520969116},5/25/2020,6/12/2020 2:10,1677,7.18,7.18,7.18
{61290989800521062861},6/5/2020,6/19/2020 2:34,1698,5.61,5.61,5.61
{61290989800520922272},5/20/2020,6/28/2020 4:21,1714,5.37,5.37,5.37
{61290989800520544573},4/28/2020,5/25/2020 8:08,1630,5.72,5.72,5.72
{61290989800520907323},5/19/2020,7/3/2020 3:04,1764,6.19,6.19,5.7
{61290989800520888387},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800520889230},5/18/2020,6/5/2020 1:49,1663,8.33,6.73,6.27
{61290989800520509022},4/24/2020,5/8/2020 0:48,1577,5.72,5.72,5.72
{61290989800521109511},6/11/2020,6/28/2020 2:46,1711,5.85,5.85,5.85
{61290989800520583572},5/1/2020,5/25/2020 7:54,1630,5.62,5.62,5.99
{61290989800520555531},4/29/2020,5/25/2020 7:41,1631,5.7,5.7,5.99
{61290989800521258738},6/15/2020,6/28/2020 3:17,1712,7.68,7.68,7.65
{61290989800520668941},5/8/2020,5/25/2020 7:57,1631,8.83,8.83,8.42
{61290989800520509619},4/24/2020,5/8/2020 0:55,1577,5.72,5.72,5.72
"{393767164899,393767166137,393767166825,393767165976,393767168600,393767170298,393767167980,393767172740,393767174157,393767174570,393767176068,393767178119,393767175793,393767179207,393767181207,393767182431,393767183416,393767185485,393767186242,393767184228,393767187422,393767189506,393767187021,393767191035,393767192097,393767193612,393767194870,393767195556,393767196910,393767198533,393767197868,393767200700,393767202264,393767202621,393767201614,393767205399,393767206134,393767208365,393767208295,393767210479}",6/11/2020,7/3/2020 3:11,1764,319.48,319.48,319.35
{61290989800521285048},6/18/2020,7/3/2020 5:45,1768,6.23,6.23,5.98
{61290989800521029581},6/1/2020,6/12/2020 4:41,1688,5.7,5.7,5.7
{61290989800520972659},5/25/2020,6/12/2020 4:00,1688,5.37,5.37,5.37
{61290989800520923491},5/20/2020,6/5/2020 2:14,1663,5.61,5.61,5.61
{61290989800520602532},5/4/2020,5/25/2020 7:29,1631,6.88,6.88,7.85
{61290989800520890984},5/18/2020,6/28/2020 4:01,1714,7.19,6.58,8.09
{61290989800521049589},6/3/2020,6/19/2020 2:38,1698,5.37,5.37,5.37
{61290989800521005899},5/28/2020,6/12/2020 1:44,1677,6.88,6.88,7.85
{61290989800521283655},6/18/2020,7/3/2020 5:41,1768,6.46,6.46,5.92
{61290989800520948951},5/22/2020,6/5/2020 2:16,1663,6.27,6.27,6.28
{61290989800520887502},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800520555616},4/29/2020,5/29/2020 5:23,1649,5.37,5.37,5.99
{61290989800520701488},5/12/2020,5/29/2020 5:54,1649,6.84,6.84,6.84
{61290989800520646963},5/6/2020,5/29/2020 5:32,1649,5.37,5.37,5.37
{61290989800520520911},4/26/2020,5/25/2020 7:30,1630,5.58,5.58,5.38
{61290989800521005806},5/28/2020,6/12/2020 1:38,1677,7.18,7.18,7.18
{61290989800520556699},4/29/2020,5/25/2020 8:06,1631,6.85,6.85,7.27
{61290989800520700467},5/12/2020,5/29/2020 5:53,1649,7.18,7.18,7.18
{61290989800520571241},4/30/2020,5/25/2020 7:44,1630,7.19,7.19,7.26
{61290989800520729772},5/14/2020,5/29/2020 6:07,1649,6.54,6.54,7.51
{61290989800520583435},5/1/2020,5/25/2020 7:40,1631,6.89,6.89,7.97
{61290989800520604260},5/4/2020,5/25/2020 7:31,1630,6.78,6.78,7.75
{61290989800520666718},5/8/2020,5/25/2020 7:37,1631,5.4,5.4,5.39
{61290989800520643023},5/6/2020,5/29/2020 5:32,1649,5.61,5.61,5.98
{61290989800521092639},6/9/2020,7/3/2020 2:51,1764,7.36,7.36,7.35
{61290989800520556651},4/29/2020,5/25/2020 7:59,1630,5.58,5.58,5.99
{61290989800521078435},6/8/2020,6/28/2020 2:30,1711,6.19,6.19,6.19
{61290989800521082081},6/8/2020,6/19/2020 2:24,1698,6.19,6.19,6.19
{61290989800520643559},5/6/2020,5/25/2020 7:27,1631,6.88,6.88,7.85
{61290989800520895118},5/18/2020,6/28/2020 4:19,1714,5.7,5.7,5.7
{61290989800520906562},5/19/2020,6/28/2020 3:31,1714,5.7,5.7,5.7
{61290989800520676960},5/9/2020,5/25/2020 7:31,1631,5.7,5.7,5.75
{61290989800520544832},4/28/2020,5/25/2020 7:29,1630,6.28,6.28,6.29
{61290989800520666916},5/8/2020,5/25/2020 7:42,1631,5.37,5.37,5.37
{61290989800520676038},5/9/2020,5/25/2020 7:52,1631,5.4,5.4,5.39
{61290989800520966115},5/25/2020,6/12/2020 2:09,1677,6.78,6.78,7.75
{61290989800520627405},5/5/2020,5/25/2020 7:34,1631,5.37,5.37,5.42
{61290989800520718059},5/13/2020,5/29/2020 6:01,1649,5.61,5.61,5.61
{61290989800520570053},4/30/2020,5/29/2020 5:23,1649,5.4,5.4,5.99
{61290989800520606998},5/4/2020,5/25/2020 7:57,1631,7.18,7.18,7.18
{61290989800521095302},6/9/2020,6/28/2020 2:29,1711,5.85,5.85,5.85
{61290989800520966542},5/25/2020,6/12/2020 4:04,1688,5.37,5.37,5.37
{61290989800520682916},5/11/2020,5/25/2020 7:32,1631,5.61,5.61,5.61
{61290989800521014334},5/29/2020,6/28/2020 2:31,1711,6.75,6.75,6.28
{61290989800521109986},6/11/2020,6/28/2020 3:15,1712,5.85,5.85,5.85
{61290989800520666848},5/8/2020,6/28/2020 3:58,1714,5.37,5.37,5.37
{61290989800520628631},5/5/2020,5/25/2020 7:42,1630,5.37,5.37,5.42
{61290989800520879460},5/16/2020,6/28/2020 4:20,1714,7.91,6.73,6.27
{61290989800521109795},6/11/2020,6/28/2020 2:43,1711,6.19,6.19,6.19
{61290989800520666558},5/8/2020,5/25/2020 7:37,1631,7.08,7.08,7.08
{61290989800521049664},6/3/2020,6/28/2020 3:13,1712,6.1,6.1,5.61
{61290989800520529280},4/27/2020,5/8/2020 0:56,1577,5.72,5.72,5.72
{61290989800521083323},6/8/2020,6/28/2020 2:25,1711,6.91,6.91,6.46
{61290989800520628327},5/5/2020,5/25/2020 7:47,1631,5.86,5.86,5.42
{61290989800520683500},5/11/2020,5/25/2020 7:52,1631,5.7,5.7,5.7
{61290989800520666787},5/8/2020,5/29/2020 5:37,1649,6.27,6.27,6.28
{61290989800520545914},4/28/2020,5/25/2020 7:42,1630,5.72,5.72,5.72
{61290989800520969598},5/25/2020,6/12/2020 2:07,1677,7.74,7.74,7.75
{61290989800520684552},5/11/2020,5/25/2020 7:37,1631,5.7,5.7,5.7
{61290989800520522106},4/26/2020,5/8/2020 0:46,1577,5.42,5.42,5.4
{61290989800521063844},6/5/2020,6/19/2020 2:23,1698,7.44,7.44,7.85
{61290989800521056662},6/4/2020,6/19/2020 2:40,1698,6.79,6.79,7.75
{61290989800521079005},6/8/2020,6/19/2020 2:23,1698,5.89,5.89,5.88
{61290989800520718080},5/13/2020,5/29/2020 6:01,1649,5.37,5.37,5.37
{61290989800520628914},5/5/2020,5/25/2020 7:55,1631,5.7,5.7,5.42
{61290989800521049053},6/3/2020,7/3/2020 2:54,1764,7.57,7.57,7.08
{61290989800521285277},6/18/2020,7/3/2020 2:52,1764,5.83,5.83,5.83
{61290989800521095586},6/9/2020,6/28/2020 2:26,1711,7.82,7.82,7.83
{61290989800520618021},5/4/2020,5/25/2020 7:43,1631,11.96,11.96,8.57
{61290989800520684347},5/11/2020,5/25/2020 7:47,1631,6.43,6.43,5.61
{61290989800520887458},5/18/2020,6/5/2020 2:13,1663,6.27,5.7,6.27
{61290989800520555562},4/29/2020,5/29/2020 5:23,1649,5.37,5.37,5.99
{61290989800521083279},6/8/2020,6/28/2020 3:14,1712,7.36,7.36,8.33
{61290989800520967662},5/25/2020,6/12/2020 4:10,1688,5.7,5.7,5.7
{61290989800521263039},6/15/2020,7/3/2020 5:55,1768,6.93,6.93,7.42
{392191325373},4/24/2020,5/16/2020 10:31,1612,9.53,8.73,9.53
{61290989800520932233},5/21/2020,6/5/2020 2:06,1663,5.7,5.7,5.7
{61290989800520627214},5/5/2020,5/25/2020 7:49,1631,5.37,5.37,5.42
{61290989800520715034},5/13/2020,5/29/2020 6:00,1649,6.88,6.88,7.85
{61290989800521121896},6/13/2020,7/3/2020 2:59,1764,6.19,6.19,6.19
{61290989800520715409},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800520657976},5/7/2020,5/25/2020 7:56,1631,5.61,5.61,5.61
{61290989800521007398},5/28/2020,6/12/2020 1:44,1677,5.37,5.37,5.37
{61290989800520922630},5/20/2020,6/12/2020 1:55,1677,7.18,7.18,7.18
{61290989800521291063},6/19/2020,7/3/2020 5:49,1768,6.18,6.18,6.18
{61290989800520965583},5/25/2020,6/28/2020 3:49,1714,5.41,5.41,5.39
{61290989800521262230},6/15/2020,7/3/2020 5:54,1768,6.19,6.19,5.44
{61290989800520510301},4/24/2020,5/8/2020 0:49,1577,6.85,6.85,6.85
{61290989800521080117},6/8/2020,6/28/2020 2:27,1711,6.28,6.28,6.26
{61290989800520580984},5/1/2020,5/25/2020 7:27,1630,7.68,7.68,7.86
{61290989800520715508},5/13/2020,5/29/2020 6:00,1649,7.74,7.74,7.18
{61290989800521028065},6/1/2020,6/28/2020 2:28,1711,7.36,7.36,6.87
{61290989800521299908},6/22/2020,7/3/2020 5:42,1768,5.8,5.8,5.8
{61290989800520644730},5/6/2020,5/25/2020 7:53,1631,5.37,5.37,5.37
{61290989800520556477},4/29/2020,5/25/2020 7:59,1630,7.19,7.19,7.26
{61290989800521078121},6/8/2020,6/28/2020 2:29,1711,7.27,7.27,8.24
{61290989800521040173},6/2/2020,6/12/2020 4:41,1688,5.4,5.4,5.39
{61290989800521030655},6/1/2020,6/12/2020 4:39,1688,5.7,5.7,5.7
{61290989800521299977},6/22/2020,7/3/2020 5:49,1768,5.8,5.8,5.8
{61290989800520964319},5/25/2020,6/19/2020 2:28,1698,6.73,6.73,6.73
{61290989800520684873},5/11/2020,5/29/2020 5:46,1649,5.7,5.7,5.7
{61290989800521028492},6/1/2020,6/19/2020 2:24,1698,7.21,7.21,5.7
{61290989800521121551},6/13/2020,6/28/2020 3:16,1712,7.57,7.57,7.57
{61290989800521106220},6/10/2020,6/28/2020 2:27,1711,8.96,8.96,9.35
{61290989800520556347},4/29/2020,5/25/2020 7:37,1630,5.72,5.72,5.99
{61290989800521028133},6/1/2020,6/19/2020 2:25,1698,5.89,5.89,5.39
{61290989800521253450},6/15/2020,7/3/2020 2:54,1764,27.02,19.92,6.67
{61290989800520555418},4/29/2020,5/25/2020 8:05,1630,5.72,5.72,5.99
{61290989800521082210},6/8/2020,6/19/2020 2:23,1698,8.81,8.81,8.13
{61290989800520906401},5/19/2020,6/5/2020 2:04,1663,5.7,5.7,5.7
{61290989800520605960},5/4/2020,5/25/2020 7:39,1631,5.7,5.7,5.7
{61290989800520925433},5/20/2020,6/5/2020 2:06,1663,5.7,5.7,5.7
{61290989800521022384},5/30/2020,6/19/2020 2:32,1698,6.88,6.88,7.9
{61290989800520508766},4/24/2020,5/25/2020 7:36,1630,5.72,5.72,5.72
{61290989800520509558},4/24/2020,5/8/2020 0:45,1577,5.72,5.72,5.72
{61290989800521005677},5/28/2020,6/28/2020 2:26,1711,7.06,7.06,7.53
{61290989800521315790},6/24/2020,7/3/2020 5:42,1768,6.63,6.63,7.65
{61290989800521116069},6/12/2020,7/3/2020 3:00,1764,7.36,7.36,7.35
{61290989800520601993},5/4/2020,5/25/2020 7:48,1630,5.61,5.61,5.61
{61290989800520935111},5/21/2020,6/12/2020 4:04,1688,7.16,7.16,6.73
{61290989800521006162},5/28/2020,6/12/2020 1:43,1677,5.37,5.37,5.37
{61290989800520683494},5/11/2020,5/29/2020 5:45,1649,5.7,5.7,5.7
{61290989800521062854},6/5/2020,6/19/2020 2:39,1698,5.37,5.37,5.37
{61290989800520925419},5/20/2020,6/28/2020 4:04,1714,5.7,5.7,5.7
{61290989800520983679},5/26/2020,6/12/2020 2:11,1677,6.84,6.84,6.84
{61290989800520980715},5/26/2020,6/12/2020 4:06,1688,6.73,6.73,5.7
{61290989800520923125},5/20/2020,6/28/2020 3:28,1714,6.88,6.88,7.85
{61290989800520994927},5/27/2020,6/12/2020 2:11,1677,5.7,5.7,5.7
{61290989800520644068},5/6/2020,5/25/2020 8:00,1631,5.37,5.37,5.37
{61290989800521005592},5/28/2020,6/12/2020 1:46,1677,5.37,5.37,5.37
{61290989800520966931},5/25/2020,6/12/2020 4:05,1688,5.37,5.37,5.37
{61290989800520716451},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800520701129},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800521298673},6/22/2020,7/3/2020 5:41,1768,5.8,5.8,5.8
{61290989800521077469},6/8/2020,6/28/2020 2:28,1711,6.19,6.19,6.19
{61290989800520981361},5/26/2020,6/28/2020 2:44,1711,5.85,5.85,5.37
{61290989800520641593},5/6/2020,5/29/2020 5:31,1649,5.7,5.7,5.7
{61290989800520981316},5/26/2020,6/12/2020 4:10,1688,7.18,7.18,7.18
{61290989800520571258},4/30/2020,5/25/2020 7:29,1630,6.89,6.89,6.99
{61290989800520948227},5/22/2020,6/28/2020 4:22,1714,7.08,7.08,7.08
{61290989800520888196},5/18/2020,5/29/2020 6:14,1649,5.94,5.37,5.91
{61290989800520510189},4/24/2020,5/8/2020 0:56,1577,7.19,7.19,7.19
{61290989800520933124},5/21/2020,6/28/2020 4:05,1714,6.54,6.54,7.51
{61290989800521028508},6/1/2020,6/28/2020 2:33,1711,6.19,6.19,5.7
{61290989800521095555},6/9/2020,6/28/2020 2:32,1711,6.19,6.19,6.19
{61290989800521256055},6/15/2020,7/3/2020 2:51,1764,5.85,5.85,5.85
{61290989800520544641},4/28/2020,5/8/2020 0:58,1577,6.8,6.8,6.78
{61290989800521109252},6/11/2020,6/28/2020 2:45,1711,6.19,6.19,6.19
{61290989800520889872},5/18/2020,6/28/2020 4:00,1714,6.27,5.7,6.27
{61290989800520582896},5/1/2020,5/29/2020 5:24,1649,7.74,7.74,7.26
{61290989800520889186},5/18/2020,6/28/2020 3:46,1714,14.14,10.61,6.17
{61290989800521099683},6/10/2020,6/28/2020 2:29,1711,5.85,5.85,5.85
{61290989800520925587},5/20/2020,6/12/2020 4:01,1688,19.61,17.84,15.51
{61290989800520889339},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800521082265},6/8/2020,6/28/2020 2:23,1711,6.75,6.75,6.76
{61290989800521116595},6/12/2020,6/28/2020 2:43,1711,6.1,6.1,6.09
{61290989800520645485},5/6/2020,5/25/2020 7:49,1631,5.7,5.7,5.7
{61290989800520931762},5/21/2020,6/28/2020 3:32,1714,7.18,7.18,7.18
{61290989800520642286},5/6/2020,5/25/2020 7:54,1631,5.37,5.37,5.37
{61290989800521300604},6/22/2020,7/3/2020 5:48,1768,8.43,7.66,6.35
{61290989800521049206},6/3/2020,6/19/2020 2:34,1698,5.37,5.37,5.37
{61290989800520641449},5/6/2020,5/25/2020 8:00,1631,5.61,5.61,5.61
{61290989800521039719},6/2/2020,7/3/2020 2:58,1764,6.75,6.75,6.28
{61290989800520936248},5/21/2020,6/12/2020 4:01,1688,5.37,5.37,5.37
{61290989800521255041},6/15/2020,7/3/2020 2:55,1764,7.52,7.52,8.5
{61290989800521082241},6/8/2020,6/28/2020 2:30,1711,6.46,6.46,6.46
{61290989800520994521},5/27/2020,6/28/2020 3:13,1712,7.03,7.03,7.51
{61290989800521076851},6/8/2020,6/28/2020 3:14,1712,5.85,5.85,5.85
{61290989800521057126},6/4/2020,6/19/2020 2:33,1698,5.7,5.7,5.7
{61290989800521117110},6/12/2020,6/28/2020 2:45,1711,6.19,6.19,6.19
{61290989800520969260},5/25/2020,6/28/2020 3:13,1712,6.19,6.19,5.7
{61290989800520718127},5/13/2020,6/28/2020 4:17,1714,5.37,5.37,5.37
{61290989800520906944},5/19/2020,6/5/2020 2:15,1663,5.7,5.7,5.7
{61290989800521289510},6/19/2020,7/3/2020 5:45,1768,5.92,5.92,5.92
{61290989800520967631},5/25/2020,6/12/2020 4:11,1688,5.7,5.7,5.7
{61290989800520523776},4/26/2020,5/25/2020 8:09,1630,5.62,5.62,5.62
{61290989800520943765},5/22/2020,6/28/2020 4:23,1714,5.7,5.7,5.7
{61290989800520878845},5/16/2020,5/29/2020 6:13,1649,6.3,5.7,6.27
{61290989800520615594},5/4/2020,5/25/2020 7:29,1631,11.13,11.13,6.73
{61290989800521049909},6/3/2020,6/19/2020 2:40,1698,5.61,5.61,5.61
{61290989800520877787},5/16/2020,6/5/2020 2:02,1663,7.72,7.08,7.66
{61290989800520645300},5/6/2020,5/25/2020 7:42,1631,5.4,5.4,5.39
{61290989800520530255},4/27/2020,5/25/2020 7:45,1630,5.38,5.38,5.38
{61290989800520524131},4/26/2020,5/25/2020 7:45,1630,5.72,5.72,5.72
{61290989800520606585},5/4/2020,5/25/2020 7:26,1631,7.15,7.15,8.12
{61290989800520531979},4/27/2020,5/25/2020 7:30,1630,5.38,5.38,5.38
{61290989800520898973},5/18/2020,5/29/2020 6:15,1649,8.33,8.33,7.65
{61290989800521274868},6/17/2020,7/3/2020 2:55,1764,7.04,7.04,7.03
{61290989800520728218},5/14/2020,5/29/2020 6:06,1649,5.7,5.7,5.7
{61290989800520641838},5/6/2020,5/29/2020 5:31,1649,5.37,5.37,5.37
{61290989800520971720},5/25/2020,6/12/2020 4:10,1688,7.9,7.9,8.42
{61290989800520993180},5/27/2020,6/12/2020 4:02,1688,5.37,5.37,5.37
{61290989800520943840},5/22/2020,6/5/2020 2:05,1663,5.7,5.7,5.7
{61290989800520643856},5/6/2020,6/12/2020 1:33,1677,5.7,5.7,5.7
{61290989800520532020},4/27/2020,5/25/2020 8:02,1630,6.76,6.76,6.76
{61290989800521267006},6/16/2020,7/3/2020 2:56,1764,5.92,5.92,5.92
{61290989800520981682},5/26/2020,6/12/2020 2:11,1677,6.73,6.73,5.7
{61290989800520603119},5/4/2020,5/25/2020 7:56,1631,5.37,5.37,5.37
{61290989800521028942},6/1/2020,6/28/2020 2:25,1711,7.36,7.36,7.85
{61290989800521078282},6/8/2020,6/28/2020 2:27,1711,6.75,6.75,6.19
{61290989800520890724},5/18/2020,6/28/2020 3:29,1714,6.3,5.7,6.27
{61290989800521028881},6/1/2020,6/28/2020 2:31,1711,5.85,5.85,5.37
{61290989800521262339},6/15/2020,6/28/2020 3:17,1712,5.85,5.85,5.43
{61290989800520894517},5/18/2020,6/5/2020 2:03,1663,6.84,6.84,6.84
{61290989800521040005},6/2/2020,6/28/2020 2:23,1711,6.1,6.1,5.61
{61290989800520895088},5/18/2020,5/29/2020 6:15,1649,7.08,7.08,7.08
{61290989800521316001},6/24/2020,7/3/2020 5:44,1768,5.51,5.51,5.54
{61290989800521029710},6/1/2020,6/19/2020 2:25,1698,5.37,5.37,5.37
{61290989800520546003},4/28/2020,5/25/2020 8:05,1630,7.1,7.1,7.1
{61290989800520922036},5/20/2020,6/5/2020 2:04,1663,5.37,5.37,5.37
{61290989800520889308},5/18/2020,6/5/2020 1:48,1663,6.3,5.7,6.27
{61290989800520888523},5/18/2020,6/5/2020 2:24,1663,6.3,5.7,6.27
{61290989800520944694},5/22/2020,6/12/2020 4:10,1688,5.37,5.37,5.37
{61290989800520645652},5/6/2020,5/25/2020 7:38,1631,5.7,5.7,5.7
{61290989800521109610},6/11/2020,6/28/2020 2:43,1711,6.19,6.19,6.19
{61290989800520699402},5/12/2020,5/29/2020 5:53,1649,5.7,5.7,5.7
{61290989800521100228},6/10/2020,6/28/2020 2:28,1711,6.51,6.51,6.51
{61290989800520964777},5/25/2020,6/12/2020 2:08,1677,6.78,6.78,7.75
{61290989800520905824},5/19/2020,5/29/2020 6:16,1649,5.4,5.4,5.39
{61290989800520932745},5/21/2020,6/28/2020 3:32,1714,7.08,7.08,7.08
{61290989800521283433},6/18/2020,7/3/2020 5:45,1768,5.92,5.92,5.92
{61290989800520546379},4/28/2020,5/25/2020 7:51,1630,5.72,5.72,5.72
{61290989800520993487},5/27/2020,6/12/2020 1:39,1677,5.7,5.7,5.7
{61290989800521025286},5/31/2020,6/19/2020 2:27,1698,5.37,5.37,5.37
{61290989800520627139},5/5/2020,5/25/2020 7:48,1631,6.88,6.88,7.57
{61290989800520715140},5/13/2020,5/29/2020 6:00,1649,5.37,5.37,5.37
{61290989800520544443},4/28/2020,5/25/2020 7:31,1630,6.89,6.89,6.88
{61290989800521078398},6/8/2020,6/28/2020 2:32,1711,6.05,6.05,6.05
{61290989800520677134},5/9/2020,6/5/2020 1:49,1663,5.7,5.7,5.75
{61290989800521039825},6/2/2020,6/19/2020 2:34,1698,5.37,5.37,5.37
{61290989800520887489},5/18/2020,6/28/2020 3:41,1714,6.3,5.7,6.27
{61290989800520943413},5/22/2020,6/5/2020 2:27,1663,5.61,5.61,5.61
{61290989800520887281},5/18/2020,6/5/2020 2:01,1663,8.02,7.18,7.77
{61290989800520644563},5/6/2020,5/25/2020 7:50,1631,5.7,5.7,5.7
{61290989800520505529},4/23/2020,5/8/2020 0:51,1577,28.73,28.73,28.74
{61290989800520593311},5/2/2020,5/25/2020 8:05,1631,5.7,5.7,5.72
{61290989800520715744},5/13/2020,5/29/2020 6:00,1649,7.18,7.18,7.18
{61290989800520718943},5/13/2020,5/29/2020 6:02,1649,8.33,8.33,7.65
{61290989800520509725},4/24/2020,5/25/2020 7:40,1631,5.7,5.7,5.72
{61290989800520993326},5/27/2020,6/28/2020 2:32,1711,6.19,6.19,5.7
{61290989800520972598},5/25/2020,6/12/2020 4:04,1688,7.44,7.44,8.42
{61290989800521256093},6/15/2020,6/28/2020 3:17,1712,7.06,7.06,8.02
{61290989800520628952},5/5/2020,5/25/2020 8:03,1631,5.37,5.37,5.42
{61290989800521093629},6/9/2020,6/28/2020 3:14,1712,6.19,6.19,6.19
{61290989800521117042},6/12/2020,6/28/2020 2:46,1711,6.19,6.19,6.19
{61290989800520628594},5/5/2020,5/25/2020 7:31,1630,5.37,5.37,5.42
{61290989800520610445},5/4/2020,6/12/2020 1:49,1677,6.73,6.73,6.73
{61290989800520528719},4/27/2020,5/25/2020 7:57,1631,6.27,6.27,5.72
{61290989800521078459},6/8/2020,6/28/2020 2:28,1711,6.19,6.19,6.19
{61290989800520583084},5/1/2020,5/25/2020 7:42,1631,5.4,5.4,5.99
{61290989800521050042},6/3/2020,6/19/2020 2:24,1698,5.37,5.37,5.37
{61290989800521040012},6/2/2020,6/28/2020 2:24,1711,7.36,7.36,7.85
{61290989800520641951},5/6/2020,5/25/2020 7:44,1631,5.37,5.37,5.37
{61290989800521254884},6/15/2020,7/3/2020 2:58,1764,5.85,5.85,5.85
{61290989800520742948},5/15/2020,5/29/2020 6:11,1649,7.91,7.91,7.65
{61290989800521306798},6/22/2020,7/3/2020 5:41,1768,7.12,7.12,7.12
{61290989800521263077},6/15/2020,7/3/2020 5:55,1768,6.34,6.34,5.62
{61290989800520520508},4/26/2020,5/25/2020 7:41,1630,5.62,5.62,5.62
{61290989800520605120},5/4/2020,5/25/2020 7:43,1631,7.18,7.18,7.18
{61290989800521028812},6/1/2020,7/3/2020 3:02,1764,5.85,5.85,5.37
{61290989800520910071},5/19/2020,6/5/2020 2:03,1663,5.37,5.37,5.37
{61290989800521299892},6/22/2020,7/3/2020 5:42,1768,5.8,5.8,5.8
{61290989800520980272},5/26/2020,6/12/2020 4:04,1688,6.84,6.84,6.84
{61290989800521078565},6/8/2020,6/28/2020 2:29,1711,7.33,7.33,7.33
{61290989800520966689},5/25/2020,6/12/2020 3:59,1688,6.88,6.88,7.85
{61290989800520619370},5/4/2020,5/25/2020 7:35,1631,5.61,5.61,5.61
{61290989800521290912},6/19/2020,7/3/2020 5:45,1768,7.35,7.35,8.08
{61290989800520557245},4/29/2020,5/25/2020 7:55,1630,5.72,5.72,5.99
{61290989800520676137},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.7
{61290989800520972499},5/25/2020,6/12/2020 4:08,1688,5.37,5.37,5.37
{61290989800520666794},5/8/2020,5/29/2020 5:37,1649,6.97,6.97,7.91
{61290989800521108989},6/11/2020,6/28/2020 2:44,1711,7.27,7.27,8.24
{61290989800521109368},6/11/2020,7/3/2020 2:59,1764,6.19,6.19,6.19
{61290989800520879224},5/16/2020,5/29/2020 6:13,1649,6.46,5.8,6.35
{61290989800520544962},4/28/2020,5/25/2020 8:05,1630,5.72,5.72,5.72
{61290989800520642682},5/6/2020,5/29/2020 5:31,1649,7.08,7.08,7.08
{61290989800521285024},6/18/2020,7/3/2020 5:47,1768,6.9,6.9,6.47
{61290989800520602846},5/4/2020,5/25/2020 7:46,1631,5.7,5.7,5.7
{61290989800521013740},5/29/2020,6/19/2020 2:28,1698,5.37,5.37,5.37
{61290989800520528450},4/27/2020,5/25/2020 7:29,1630,5.38,5.38,5.38
{61290989800520667036},5/8/2020,5/25/2020 7:57,1631,7.18,7.18,7.18
{61290989800520924658},5/20/2020,6/5/2020 1:50,1663,5.7,5.7,5.7
{61290989800520645645},5/6/2020,5/25/2020 7:44,1631,5.7,5.7,5.7
{61290989800520985598},5/26/2020,6/12/2020 4:06,1688,5.7,5.7,5.7
{61290989800520619073},5/4/2020,5/25/2020 7:58,1630,6.73,6.73,6.73
{61290989800520727853},5/14/2020,5/29/2020 6:06,1649,6.88,6.88,7.85
{61290989800520522618},4/26/2020,5/8/2020 0:53,1577,5.42,5.42,5.4
{61290989800520716116},5/13/2020,5/29/2020 6:00,1649,6.78,6.78,7.75
{61290989800520660334},5/7/2020,6/28/2020 3:43,1714,7.16,7.16,6.73
{61290989800521022483},5/30/2020,6/28/2020 2:27,1711,7.36,7.36,7.9
{61290989800520642026},5/6/2020,5/25/2020 7:44,1631,5.37,5.37,5.37
{61290989800520554923},4/29/2020,5/25/2020 7:44,1630,5.62,5.62,5.99
{61290989800521283877},6/18/2020,7/3/2020 2:52,1764,7.32,7.32,5.92
{61290989800520583893},5/1/2020,5/25/2020 8:06,1631,5.72,5.72,5.99
{61290989800520641937},5/6/2020,5/25/2020 7:30,1631,5.7,5.7,5.7
{61290989800521100815},6/10/2020,6/28/2020 2:32,1711,7.66,7.66,7.66
{61290989800521100006},6/10/2020,6/28/2020 2:28,1711,5.85,5.85,5.85
{61290989800520544764},4/28/2020,5/25/2020 7:43,1630,5.38,5.38,5.38
{61290989800520888639},5/18/2020,5/29/2020 6:14,1649,6.2,5.61,6.17
{61290989800520628143},5/5/2020,5/25/2020 8:02,1631,5.37,5.37,5.42
{61290989800520893626},5/18/2020,6/12/2020 1:50,1677,5.7,5.7,5.7
{61290989800520910132},5/19/2020,6/5/2020 2:04,1663,5.37,5.37,5.37
{61290989800520603508},5/4/2020,5/29/2020 5:27,1649,5.37,5.37,5.37
{61290989800520500890},4/23/2020,5/8/2020 0:58,1577,6.28,6.28,6.29
